Author,Title,LexicalDiversity,MeanWordLen,MeanSentenceLen,StdevSentenceLen,MeanParagraphLen,DocumentLen,Commas,Semicolons,Quotes,Exclamations,Colons,Dashes,Mdashes,אני,את,אתה,אנחנו,אתן,אתם,הם,הן,היא,הוא,שלי,שלו,שלך,שלה,שלנו,שלכם,שלכן,שלהם,שלהן,לי,לו,לה,לנו,לכם,לכן,להם,להן,אותה,אותו,זה,זאת,אלה,אלו,תחת,מתחת,מעל,בין,עם,עד,נגר,על,אל,מול,של,אצל,כמו,אחר,אותו,בלי,לפני,אחרי,מאחורי,עלי,עליו,עליה,עליך,עלינו,עליכם,לעיכן,עליהם,עליהן,כל,כולם,כולן,כך,ככה,כזה,זה,זות,אותי,אותה,אותם,אותך,אותו,אותן,אותנו,ואת,את,אתכם,אתכן,איתי,איתו,איתך,איתה,איתם,איתן,איתנו,איתכם,איתכן,יהיה,תהיה,היתי,היתה,היה,להיות,עצמי,עצמו,עצמה,עצמם,עצמן,עצמנו,עצמהם,עצמהן,מי,מה,איפה,היכן,במקום שבו,אם,לאן,למקום שבו,מקום בו,איזה,מהיכן,איך,כיצד,באיזו מידה,מתי,בשעה ש,כאשר,כש,למרות,לפני,אחרי,מאיזו סיבה,הסיבה שבגללה,למה,מדוע,לאיזו תכלית,כי,יש,אין,אך,מנין,מאין,מאיפה,יכל,יכלה,יכלו,יכול,יכולה,יכולים,יכולות,יוכלו,יוכל,מסוגל,לא,רק,אולי,אין,לאו,אי,כלל,נגד,אם,עם,אל,אלה,אלו,אף,על,מעל,מתחת,מצד,בשביל,לבין,באמצע,בתוך,דרך,מבעד,באמצעות,למעלה,למטה,מחוץ,מן,לעבר,מכאן,כאן,הנה,הרי,פה,שם,אך,ברם,שוב,אבל,מבלי,בלי,מלבד,רק,בגלל,מכיוון,עד,אשר,ואילו,למרות,אס,כמו,כפי,אז,אחרי,כן,לכן,לפיכך,מאד,עז,מעט,מעטים,במידה,שוב,יותר,מדי,גם,כן,נו,אחר,אחרת,אחרים,אחרות,אשר,או,
"noa kirel","shlosha banot",48.0645,3.94631,17.1176,33.6275,22.3077,1437,0,0,0,32.2581,0,0,0,9.67742,12.9032,0,9.67742,0,0,0,0,0,3.22581,3.22581,0,3.22581,3.22581,0,0,0,0,0,3.22581,0,0,0,0,0,0,0,0,0,6.45161,0,0,0,0,0,0,0,9.67742,6.45161,0,6.45161,0,0,6.45161,0,0,3.22581,0,3.22581,0,0,0,0,0,0,0,0,0,0,0,0,6.45161,0,0,0,0,3.22581,6.45161,0,12.9032,0,0,0,0,0,0,0,12.9032,0,0,0,0,0,0,0,0,12.9032,0,0,3.22581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.129,12.9032,0,0,6.45161,0,0,0,0,0,0,0,0,6.45161,0,0,0,0,0,0,0,0,0,0,0,0,16.129,6.45161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9032,0,0,6.45161,0,0,0,0,6.45161,9.67742,0,0,0,9.67742,6.45161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22581,0,0,0,0,6.45161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45161,0,0,0,6.45161,3.22581,0,0,0,0,0
"noa kirel","trilili tralala",41.1458,3.89873,72.4,58.9087,362,1592,39.0625,0,0,0,0,0,0,10.4167,2.60417,0,0,0,0,2.60417,0,0,0,2.60417,0,2.60417,0,0,0,0,0,0,10.4167,2.60417,255.208,0,0,0,0,0,0,0,39.0625,0,0,0,0,0,0,0,2.60417,2.60417,0,0,5.20833,0,2.60417,0,0,0,0,2.60417,2.60417,0,0,5.20833,0,0,2.60417,0,0,0,0,0,2.60417,0,0,0,0,0,39.0625,0,0,0,0,0,0,0,0,0,2.60417,0,0,5.20833,0,0,0,0,0,0,0,0,5.20833,0,0,0,0,5.20833,0,0,0,0,0,0,0,0,2.60417,7.8125,0,0,0,0,0,0,0,5.20833,0,7.8125,0,0,0,0,0,0,0,2.60417,0,0,0,0,0,0,2.60417,5.20833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,5.20833,0,0,0,0,0,0,0,2.60417,5.20833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6458,0,10.4167,2.60417,0,0,0,0,0,2.60417,0,5.20833,0,0,2.60417,0,0,0,0,0,0,5.20833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"static ve ben el","kvish hahof",45.8861,3.93103,36.1429,15.1698,28.1111,1225,129.747,0,0,9.49367,0,12.6582,0,3.16456,9.49367,0,3.16456,0,0,0,0,0,0,6.32911,0,0,0,0,0,0,0,0,0,3.16456,0,0,0,0,0,0,0,3.16456,3.16456,0,0,0,0,0,0,0,0,12.6582,0,28.481,3.16456,0,0,0,3.16456,0,3.16456,12.6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16456,0,0,0,0,0,3.16456,0,0,0,9.49367,0,0,0,0,0,0,0,0,0,0,0,12.6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16456,3.16456,0,0,3.16456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32911,6.32911,0,0,0,0,0,0,0,3.16456,0,0,0,0,0,0,22.1519,0,0,6.32911,0,0,0,0,3.16456,0,3.16456,0,0,0,28.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6582,0,0,0,0,12.6582,0,0,0,0,3.16456,0,3.16456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32911
"static ve ben el","silsulim",40,3.96154,20.6154,12.8215,22.3333,1269,120,0,0,0,0,24.6154,0,3.07692,18.4615,9.23077,0,0,0,0,6.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23077,0,0,0,0,0,0,21.5385,0,0,0,0,0,0,0,9.23077,0,0,21.5385,6.15385,0,15.3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,0,0,0,12.3077,9.23077,21.5385,0,0,0,6.15385,0,0,0,0,0,18.4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,0,0,0,3.07692,0,3.07692,0,0,3.07692,0,0,0,0,0,0,0,0,0,0,0,0,12.3077,30.7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15385,0,0,30.7692,0,0,0,0,15.3846,9.23077,6.15385,0,0,0,21.5385,0,0,0,0,0,3.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,0,0,0,0,9.23077,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6923,0,0,0,0,0,0,0,0,0,0,0,0,6.15385,0,0,0,9.23077,0,0,0,0
"static ve ben el","stam",45.2381,3.75439,121,28,34.5714,1050,23.8095,0,0,0,0,0,0,7.93651,63.4921,0,0,0,0,0,0,0,3.96825,3.96825,0,0,0,0,0,0,0,0,43.6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96825,7.93651,0,0,0,3.96825,0,0,3.96825,0,0,0,0,0,0,0,0,0,0,0,0,3.96825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7778,3.96825,0,0,0,0,0,0,0,0,0,23.8095,0,0,0,11.9048,0,0,0,0,0,0,0,0,0,0,0,0,3.96825,0,0,0,0,0,0,0,7.93651,3.96825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.016,3.96825,3.96825,0,0,0,0,0,11.9048,0,7.93651,0,0,7.93651,3.96825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.873,0,3.96825,0,3.96825,0,0,0,0,0,3.96825,0,3.96825,0,11.9048,0,0,0,0,0,0,0,0,0,0,7.93651,0,11.9048,0,0,0,0,0,0,0,3.96825
"static ve ben el","zahav",61.991,3.82482,34.1667,33.2085,25.625,975,31.6742,0,0,13.5747,18.0995,0,0,18.0995,45.2489,0,0,0,0,0,0,9.04977,0,4.52489,0,4.52489,0,0,0,0,0,0,18.0995,0,0,0,0,0,0,0,0,0,9.04977,0,0,0,0,0,0,0,0,0,0,0,4.52489,0,9.04977,0,4.52489,0,0,13.5747,0,0,0,0,0,0,0,0,0,0,0,0,9.04977,9.04977,0,0,0,9.04977,9.04977,0,4.52489,0,0,0,0,0,0,4.52489,45.2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04977,4.52489,0,0,0,4.52489,4.52489,0,0,0,0,4.52489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5747,4.52489,4.52489,0,0,0,0,0,4.52489,0,4.52489,0,0,4.52489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5747,0,13.5747,0,4.52489,0,0,0,0,0,0,0,4.52489,0,4.52489,0,0,0,0,0,0,0,0,0,0,0,0,4.52489,0,0,0,0,0,0,0,0
"tuna","ani kan lishbor",73.9286,4.17874,261,0,29,1308,60.7143,0,0,0,0,3.57143,0,28.5714,21.4286,0,3.57143,0,0,3.57143,0,0,3.57143,10.7143,0,0,0,0,0,0,0,0,14.2857,0,0,0,0,3.57143,3.57143,0,0,0,14.2857,0,0,0,0,0,0,0,14.2857,0,0,21.4286,0,0,3.57143,0,10.7143,0,0,0,0,0,0,0,0,0,0,3.57143,0,0,0,0,7.14286,3.57143,0,0,0,0,14.2857,0,3.57143,0,7.14286,0,0,0,3.57143,0,21.4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14286,3.57143,0,0,0,0,0,0,0,0,7.14286,3.57143,0,0,0,0,0,0,0,0,0,3.57143,0,0,0,0,0,0,0,0,0,0,0,3.57143,0,0,0,3.57143,3.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8571,0,0,3.57143,0,0,0,0,0,14.2857,0,0,0,0,21.4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8571,0,0,0,0,0,0,0,3.57143,0,0,0,0,0,0,0,0,0,0,0,10.7143,0,3.57143,0,0,3.57143,0,0,0,0,0,0,0,3.57143,0,7.14286,0,0,0,0,0,0,0,0
"tuna","rock 30",53.5556,4.3029,23.9333,28.9815,59.8333,1886,140,0,0,2.22222,0,0,0,0,6.66667,11.1111,0,0,0,2.22222,0,2.22222,6.66667,0,2.22222,2.22222,0,0,0,0,0,0,0,4.44444,0,0,0,0,0,0,0,0,13.3333,0,0,0,0,0,0,2.22222,11.1111,11.1111,0,15.5556,0,6.66667,2.22222,0,4.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222,0,13.3333,0,0,0,2.22222,6.66667,0,0,0,0,6.66667,0,0,0,0,2.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2.22222,0,0,2.22222,0,2.22222,0,0,0,0,0,0,2.22222,0,0,0,0,0,0,0,2.22222,6.66667,4.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333,2.22222,4.44444,4.44444,0,0,0,0,0,11.1111,0,0,0,0,15.5556,0,0,0,4.44444,0,0,0,0,0,0,0,0,0,0,0,4.44444,0,0,2.22222,4.44444,0,0,0,2.22222,8.88889,0,0,0,2.22222,0,0,11.1111,0,0,2.22222,0,4.44444,0,2.22222,0,0,0,0,0,0,2.22222,0,0,2.22222,0,0,2.22222,0,0,0,0,0,0,0,4.44444
"tuna","scharchoret",69.8997,4.11005,35.125,43.3083,46.8333,1404,26.7559,0,0,0,0,0,0,13.3779,3.34448,0,0,0,0,6.68896,0,0,0,3.34448,0,3.34448,0,0,0,0,0,0,6.68896,0,0,0,0,0,0,0,6.68896,0,3.34448,0,0,0,0,0,0,0,13.3779,3.34448,0,6.68896,3.34448,0,3.34448,0,6.68896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34448,0,0,0,0,0,3.34448,0,3.34448,6.68896,3.34448,0,0,0,0,0,3.34448,0,0,6.68896,0,3.34448,0,0,0,0,0,0,0,3.34448,0,0,0,0,3.34448,0,0,0,0,0,0,0,3.34448,23.4114,0,0,0,6.68896,3.34448,0,0,0,0,6.68896,0,0,0,0,0,0,0,0,0,0,0,6.68896,0,0,3.34448,0,3.34448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7224,3.34448,3.34448,3.34448,0,3.34448,0,0,6.68896,13.3779,3.34448,0,0,0,6.68896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68896,0,0,0,0,6.68896,0,0,0,3.34448,0,0,3.34448,0,0,0,0,6.68896,0,6.68896,0,0,0,0,0,0,0,0,0,0,13.3779,0,3.34448,0,0,0,3.34448,0,0,0,3.34448
"tuna","ya 2",69.5906,4.35294,75.25,97.8759,100.333,1594,84.7953,0,0,2.92398,0,0,0,11.6959,11.6959,0,0,0,2.92398,2.92398,2.92398,0,35.0877,8.77193,2.92398,0,0,0,0,0,0,0,8.77193,0,0,0,0,0,0,0,2.92398,2.92398,2.92398,0,0,0,0,0,0,2.92398,0,0,0,35.0877,0,0,2.92398,0,5.84795,0,2.92398,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92398,0,0,5.84795,5.84795,0,2.92398,0,8.77193,2.92398,0,0,2.92398,0,0,0,11.6959,0,0,0,0,0,0,0,0,0,0,0,2.92398,0,0,0,0,0,2.92398,0,0,0,0,0,0,0,0,0,0,0,0,2.92398,0,0,0,0,0,17.5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92398,5.84795,0,0,0,0,0,0,0,8.77193,0,0,0,0,0,0,11.6959,0,0,5.84795,0,0,0,0,2.92398,0,0,0,0,0,35.0877,0,0,0,0,0,0,2.92398,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84795,0,5.84795,0,2.92398,0,0,0,0,0,0,0,0,0,0,2.92398,2.92398,0,0,0,0,0,0,0
